Confirmed, Key, Source, KOR
,"100110038","フロンティアが、都市及びその周辺の補給線を封鎖している状況です。","프런티어가 도시 및 그 주변의 보급선을 봉쇄하고 있는 상황입니다."
,"100110039","そのため、修理のための資材が足りず、作業が進んでいません。","그러다 보니 수리를 위한 자재가 부족해 작업이 진행되지 못하고 있습니다."
,"100110040","噂？傀儡化が発生しているのなら、こちらにも正確な情報が共有されて然るべきですが……","소문? 괴뢰화가 발생했다면, 이쪽에도 정확한 정보가 공유되어야 합니다만……"
,"100110041","それが……フロンティアがこちらに情報を開示してくれないんです。","그것이……. 프런티어가 여기에 정보를 개시해 주지 않습니다."
,"100110042","承知しました。","알겠습니다."
,"100120000","……フロンティア旗艦「アイアンハンマー」","……프런티어 기함 '아이언 해머'"
,"100120001","<color=#9dd0ff>トイフェル、アジュールシティの状況はどうだ？</color>","<color=#9dd0ff>토이펠, 아주르시티 상황은 어때?</color>"
,"100120002","<color=#9dd0ff>現在、都市内の50％のエリアが傀儡に占領され、都市中心部は完全に傀儡化しております。</color>","<color=#9dd0ff>현재 도시 내 50%지역이 괴뢰들에게 점령당했으며 도시 중심부는 완전히 괴뢰화되어 있습니다.</color>"
,"100120003","<color=#9dd0ff>生き残っている人間の数は？</color>","<color=#9dd0ff>살아 있는 인간의 수는?</color>"
,"100120004","<color=#9dd0ff>現時点で106,721人を保護。おそらく、まだ20万人程がアジュールシティ内にいると思われます。</color>","<color=#9dd0ff>현시점에서 106,721명을 보호.아마 아직 20만 명 정도가 아주르 시티 내에 있을 것으로 생각됩니다.</color>"
,"100120005","<color=#9dd0ff>作戦をプランCに変更。偵察型AGの数を増やし、生存者の捜索を優先せよ。</color>","<color=#9dd0ff>작전을 플랜C로 변경.정찰형 AG의 수를 늘리고 생존자 수색을 우선하라.</color>"
,"100120006","<color=#9dd0ff>はっ。</color>","<color=#9dd0ff>헉.</color>"
,"100120007","<color=#9dd0ff>首脳、アジュールシティ付近の封鎖は……</color>","<color=#9dd0ff>정상, 아주르시티 부근의 봉쇄는……</color>"
,"100120008","<color=#9dd0ff>特に問題がなければ封鎖を継続し、被害の拡大を防ぐ。</color>","<color=#9dd0ff>특별한 문제가 없으면 봉쇄를 계속해 피해 확대를 막는다.</color>"
,"100120009","<color=#9dd0ff>……こちらの報告書をご覧ください。</color>","<color=#9dd0ff>이쪽의 보고서를 봐 주세요.</color>"
,"100120010","<color=#9dd0ff>……「ユニオン」の部隊が周辺一帯の傀儡を殲滅した？</color>","<color=#9dd0ff>유니언 부대가 주변 일대의 괴뢰들을 섬멸했다?</color>"
,"100120011","<color=#9dd0ff>はい。少数のAGであれだけの数の傀儡を倒したとは、にわかには信じがたいのですが。</color>","<color=#9dd0ff>네. 소수의 AG에서 그 많은 수의 괴뢰들을 쓰러뜨렸다니, 선뜻 믿기 어려운데요.</color>"
,"100120012","<color=#9dd0ff>何より問題なのは、あの指揮官についてです。該当人物に関する資料がどこにもありません。あの人間は一体……？</color>","<color=#9dd0ff>무엇보다 문제는 그 지휘관에 대한 것입니다.해당 인물에 대한 자료가 아무데도 없습니다.저 인간은 도대체……?</color>"
,"100120013","<color=#9dd0ff>今はあの指揮官について考える時ではない。だが、そうだな。「ユニオン」にそれほどの戦力があるのなら……</color>","<color=#9dd0ff>지금은 그 지휘관에 대해 생각할 때가 아니다.하지만, 그렇군.“유니온”에 그만한 전력이 있다면……</color>"
,"100120014","<color=#9dd0ff>トイフェル、「ユニオン」に対し必要な情報を公開しろ。</color>","<color=#9dd0ff>토이펠, “유니온”에 대해 필요한 정보를 공개하라.</color>"
,"100120015","<color=#9dd0ff>いいのですか……？</color>","<color=#9dd0ff>괜찮습니까……?</color>"
,"100120016","<color=#9dd0ff>プランCの穴を「ユニオン」で塞ぐ。「ユニオン」を傀儡師撃破作戦に組み込め。</color>","<color=#9dd0ff>플랜C의 구멍을 '유니온'으로 막는다.유니언을 괴뢰사 격파작전에 끼워라.</color>"
,"100130000","……「ユニオン」指揮旗艦「オートランド号」","유니온 지휘기함 오토랜드호"
,"100130001","指揮官、前線の作戦は順調です。すでにアジュールシティ周辺の傀儡たちはすべて殲滅しました。","지휘관님, 전선의 작전은 순조롭습니다.이미 아주시티 주변의 괴뢰들은 모두 섬멸했어요."
,"100130002","次の段階に進む時ですね。","다음 단계로 넘어갈 때죠."
,"100130003","アジュールシティに突入しますか？","아주르시티 돌입하시겠습니까?"
,"100130004","<color=#969696>都市内にいる傀儡の動向が分からない以上、突入のリスクは大きい。</color>","<color=#969696>도시 내에 있는 괴뢰들의 동향을 모르는 이상 돌입 위험은 크다.</color>"
,"100130005","<color=#969696>フロンティアの作戦が分からないままでは、戦線を乱してしまう可能性があるからね。</color>","<color=#969696>프런티어의 작전을 모르는 상태로는 전선을 흐트러뜨려 버릴 가능성이 있으니까 말이야.</color>"
,"100130006","<color=#969696>でも、予測した傀儡の占領範囲を考えると、このままでは被害者が増える一方だ。</color>","<color=#969696>하지만 예측한 괴뢰들의 점령 범위를 감안할 때 이대로는 피해자가 늘어만 간다.</color>"
,"100130007","カペラ、公共通信でフロンティアに我々の作戦を伝えて。","카펠라, 공영통신으로 프런티어에게 우리의 작전을 전해줘."
,"100130008","<color=#9dd0ff>おや？首脳と同様、人類の安否を最優先するとは。</color>","<color=#9dd0ff>어? 정상과 마찬가지로 인류의 안부를 최우선시할 줄이야.</color>"
,"100130009","フロンティア幹部のアイコン……あなたは？","프런티어 간부의 아이콘… 당신은요?"
,"100130010","<color=#9dd0ff>おや？首脳と同様、人類の安否を最優先するとは。</color>","<color=#9dd0ff>어? 정상과 마찬가지로 인류의 안부를 최우선시할 줄이야.</color>"
,"100130011","フロンティア幹部のアイコン……あなたは？","프런티어 간부의 아이콘… 당신은요?"
,"100130012","<color=#9dd0ff>わたしがフロンティアの幹部である以外に、おまえたちが知るべき情報はない。</color>","<color=#9dd0ff>내가 프런티어 간부인 것 말고는 너희가 알아야 할 정보가 없어.</color>"
,"100130013","<color=#9dd0ff>わたしに乗艦許可を出せ。首脳からの指令を持ってきた。</color>","<color=#9dd0ff>나에게 승함허가를 내라.수뇌로부터의 지령을 가져왔다.</color>"
,"100130014","私たちはフロンティアに属していません。当艦に入るのならば身分の照合が必要になります。","우리는 프런티어에 속해 있지 않아요.본함에 들어오시려면 신분조회가 필요합니다."
,"100130015","首脳アトラスの補佐、AG-043トイフェルですよ。","정상 아틀라스의 보좌, AG-043 토이펠이에요."
,"100130016","カペラ、トイフェルに乗船許可を。フロンティアの主要メンバーが来た今、あちらの戦況を知る絶好の機会です。","카펠라, 토이펠에게 승선 허가를.프런티어의 주요 멤버가 온 지금, 저쪽의 전황을 알 수 있는 절호의 기회입니다."
,"100130017","<color=#9dd0ff>ふん、そっちの旧型AGはなかなか物分かりがいいようだ。おまえたちも見習った方がいい。</color>","<color=#9dd0ff>흥, 그 쪽의 구형 AG는 꽤 이해력이 좋은 것 같다.너희들도 본받는게 좋아.</color>"
,"100130018","ちょっ……！","잠깐……!"
,"100130019","カペラ、落ち着いてください。","카펠라 진정하세요"
,"100130020","……分かりました。でも、本当に嫌味な人……","……알겠습니다.그렇지만, 정말로 싫은 사람……."
,"100130021","首脳は私たちにアジュールシティに突入し、傀儡師の撃破作戦に参加させようというのですか？","수뇌부는 우리에게 아주르시티로 돌입하여 괴뢰사 격파 작전에 참가시키려는 겁니까?"
,"100130022","ああ。それがアジュールシティの脅威を完全に消し去る方法だ。","아아. 그것이 아주르시티의 위협을 완전히 없애는 방법이야."
,"100130023","傀儡の群れは典型的なツリー構造で、下級傀儡を上級傀儡師が操っている。","괴뢰떼는 전형적인 트리 구조로 하급 괴뢰를 상급 괴뢰사가 조종하고 있다."
